overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
350,35,MPR-5B22547FF8,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
351,36,MPR-76E8DD0A43,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
352,37,MPR-93BB53412E,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
353,38,MPR-9566520309,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
354,39,MPR-A9160F103B,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
355,40,MPR-C7D4C735ED,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
356,41,MPR-DA89107496,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
357,42,MPR-4A1C493D71,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.064,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
358,43,MPR-D1BA5FDC12,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.06,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
359,44,MPR-08BA9F66BE,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.05,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
360,45,MPR-152E0E7500,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.05,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
361,46,MPR-2B41E5A740,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.05,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
362,47,MPR-67B273198F,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.05,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
363,48,MPR-80F2AAF4D6,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.05,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
364,49,MPR-99955B2E76,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.05,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
365,40,MPR-FEC2F7645A,Darussalam,Sinaboi,Rokan Hilir,12.72,P3,Pemulihan hidrologi,62.6,72,67,66,tinggi,Kelayakan sedang; konektivitas pasang surut perlu dipulihkan.,mangrove-priority-2016-2025-v0.1
366,50,MPR-AB01D0D2F8,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.82,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
367,51,MPR-EC1F5D3273,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.75,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
368,52,MPR-5E171C3AFB,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.74,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
369,53,MPR-4D6B9740E8,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.73,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
370,54,MPR-D0A35F2AA3,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.73,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
371,55,MPR-6A89C02EC0,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.7,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
372,56,MPR-C51F951AC5,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.69,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
373,57,MPR-4279975B3D,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.64,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
374,58,MPR-C00327BCD7,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.56,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
375,59,MPR-CDC3888C14,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.54,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
376,60,MPR-BAD9DB0CD1,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.49,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
377,61,MPR-1B01B33C45,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.47,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
378,62,MPR-D603DB4174,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.43,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
379,63,MPR-B7E0AEB8A9,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,1.33,P4,Perlindungan pantai dahulu,62.5,65,83,79,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
380,64,MPR-8AB1463461,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,1.3,P4,Perlindungan pantai dahulu,62.5,65,83,79,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
381,65,MPR-89DFE8DAFE,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,1.27,P4,Perlindungan pantai dahulu,62.5,65,83,79,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
382,66,MPR-0F78F23B78,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.35,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
383,67,MPR-2CCBD20A5C,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.35,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
384,68,MPR-4A4545D84C,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.35,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
385,69,MPR-8AF6AEF61E,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.35,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
386,70,MPR-25C04970D0,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.34,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
387,71,MPR-A577E6B81C,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.34,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
388,72,MPR-289D9F1AFC,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.32,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
389,73,MPR-0F8590AFA1,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.31,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
390,74,MPR-F4127E4019,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.31,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
391,75,MPR-CD1DCBA6A8,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.3,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
392,76,MPR-5745023FD4,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.27,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
393,77,MPR-FA6B230E15,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.26,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
394,78,MPR-C9ACD65291,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.25,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
395,79,MPR-DD6DF2450E,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.25,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
396,80,MPR-D272B07A62,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.23,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
397,81,MPR-D699FBC3AD,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.23,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
398,82,MPR-027201C0E7,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.22,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
399,83,MPR-0ADDF3958F,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.22,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
400,84,MPR-1782005FB4,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.22,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
401,85,MPR-A2FC7009A7,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.19,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
402,86,MPR-AC409F0F3A,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.19,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
403,87,MPR-7D4D7E74FF,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.18,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
404,88,MPR-E11DE8177A,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.18,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
405,89,MPR-51F69DFD7E,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.178,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
406,90,MPR-30B0CC70D3,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.17,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
407,91,MPR-4299ED1C9D,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.17,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
408,92,MPR-61B29649DA,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.17,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
409,93,MPR-9EA340023F,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.17,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
410,94,MPR-AF90AEB7AA,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.167,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
411,41,MPR-791F0B28DA,Darussalam,Sinaboi,Rokan Hilir,14.85,P3,Pemulihan hidrologi,62.4,75,64,69,tinggi,Kelayakan sedang; konektivitas pasang surut perlu dipulihkan.,mangrove-priority-2016-2025-v0.1
412,95,MPR-A4F4BBEE1E,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,2.11,P4,Perlindungan pantai dahulu,62.4,66,82,80,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
413,96,MPR-9DE03F7970,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,2.09,P4,Perlindungan pantai dahulu,62.4,66,82,80,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
414,97,MPR-D93E6B957D,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,1.01,P4,Perlindungan pantai dahulu,62.4,64,84,79,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
415,98,MPR-E83CA1344A,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.87,P4,Perlindungan pantai dahulu,62.4,64,84,79,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
416,99,MPR-CDC026AE42,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.86,P4,Perlindungan pantai dahulu,62.4,64,84,79,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
417,100,MPR-ABE90E73E7,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,1.61,P4,Perlindungan pantai dahulu,62.3,65,83,80,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
418,101,MPR-E653DBE838,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,2.24,P4,Perlindungan pantai dahulu,62.2,66,82,81,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
419,102,MPR-C1FB10ABA4,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,2.23,P4,Perlindungan pantai dahulu,62.2,66,82,81,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
420,103,MPR-D70E1EBAAF,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,3.11,P4,Perlindungan pantai dahulu,62.1,67,81,82,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
421,104,MPR-D2B4963F88,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,3.095,P4,Perlindungan pantai dahulu,62.1,67,81,82,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
422,105,MPR-0B08F0FCFA,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.4,P4,Perlindungan pantai dahulu,62.1,63,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
423,106,MPR-B29A95EE99,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.4,P4,Perlindungan pantai dahulu,62.1,63,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
424,107,MPR-08CBE4A5DE,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.37,P4,Perlindungan pantai dahulu,62.1,63,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
425,108,MPR-62922E9A5F,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.37,P4,Perlindungan pantai dahulu,62.1,63,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
426,109,MPR-7F5FA79031,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,3.79,P4,Perlindungan pantai dahulu,62.0,68,80,83,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
427,110,MPR-81FAD3C34C,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,2.06,P4,Perlindungan pantai dahulu,62.0,65,82,80,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
428,111,MPR-CD3EF1CC87,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,1.85,P4,Perlindungan pantai dahulu,62.0,65,82,80,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
429,112,MPR-A7F070DEE6,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,1.835,P4,Perlindungan pantai dahulu,62.0,65,82,80,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
430,113,MPR-7740BA2A5A,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,3.74,P4,Perlindungan pantai dahulu,61.6,67,80,83,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
431,114,MPR-F5B6C9B5CB,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,5.75,P4,Perlindungan pantai dahulu,61.2,70,77,86,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
432,1,MPR-F331AAC5A3,Telukpiyai,Kubu,Rokan Hilir,0.63,P4,Perlindungan pantai dahulu,61.2,66,74,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
433,2,MPR-EDB882E522,Telukpiyai,Kubu,Rokan Hilir,0.6,P4,Perlindungan pantai dahulu,61.2,66,74,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
434,3,MPR-16154E3E31,Telukpiyai,Kubu,Rokan Hilir,0.56,P4,Perlindungan pantai dahulu,61.2,66,74,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
435,4,MPR-4179A1A337,Telukpiyai,Kubu,Rokan Hilir,0.52,P4,Perlindungan pantai dahulu,61.2,66,74,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
436,5,MPR-DC0356FA7A,Telukpiyai,Kubu,Rokan Hilir,0.52,P4,Perlindungan pantai dahulu,61.2,66,74,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
437,6,MPR-187925C0AF,Telukpiyai,Kubu,Rokan Hilir,0.51,P4,Perlindungan pantai dahulu,61.2,66,74,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
438,7,MPR-430D26C621,Telukpiyai,Kubu,Rokan Hilir,0.47,P4,Perlindungan pantai dahulu,61.2,66,74,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
439,2,MPR-F6E334E994,Sei Besar,Pekaitan,Rokan Hilir,6.74,U,Data belum memadai,61.1,55,68,37,rendah,Keyakinan data rendah.,mangrove-priority-2016-2025-v0.1
440,115,MPR-56FAC403B4,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,6.6,P4,Perlindungan pantai dahulu,61.1,71,76,87,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
441,8,MPR-A30D96D02D,Telukpiyai,Kubu,Rokan Hilir,1.26,P4,Perlindungan pantai dahulu,61.1,67,73,73,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
442,9,MPR-3A4E422DF3,Telukpiyai,Kubu,Rokan Hilir,0.26,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
443,10,MPR-1EBC34DE00,Telukpiyai,Kubu,Rokan Hilir,0.24,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
444,11,MPR-AB00E527AB,Telukpiyai,Kubu,Rokan Hilir,0.23,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
445,12,MPR-373F36A48A,Telukpiyai,Kubu,Rokan Hilir,0.22,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
446,13,MPR-201DFB1222,Telukpiyai,Kubu,Rokan Hilir,0.18,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
447,14,MPR-F86E3CFCF8,Telukpiyai,Kubu,Rokan Hilir,0.16,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
448,15,MPR-DE429D9C38,Telukpiyai,Kubu,Rokan Hilir,0.15,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
449,16,MPR-3077C3FCCF,Telukpiyai,Kubu,Rokan Hilir,0.13,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
450,17,MPR-5B0105BE6E,Telukpiyai,Kubu,Rokan Hilir,0.12,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
451,18,MPR-E773FB2BFB,Telukpiyai,Kubu,Rokan Hilir,0.12,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
452,19,MPR-1D319CF7F8,Telukpiyai,Kubu,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
453,20,MPR-AC2A06C27D,Telukpiyai,Kubu,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
454,21,MPR-0966023E81,Telukpiyai,Kubu,Rokan Hilir,0.1,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
455,22,MPR-52A4049CCA,Telukpiyai,Kubu,Rokan Hilir,0.1,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
456,23,MPR-7490DBAF11,Telukpiyai,Kubu,Rokan Hilir,0.1,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
457,24,MPR-E744CFFFC4,Telukpiyai,Kubu,Rokan Hilir,0.1,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
458,25,MPR-08CC12FD5D,Telukpiyai,Kubu,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
459,26,MPR-B32DA6A4D7,Telukpiyai,Kubu,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
460,27,MPR-D8825368FE,Telukpiyai,Kubu,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,61.1,65,75,72,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
