overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
1270,7,MPR-847DA5EAA0,Sepahat,Bandar Laksamana,Bengkalis,0.21,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1271,8,MPR-AA99880701,Sepahat,Bandar Laksamana,Bengkalis,0.21,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1272,9,MPR-B9C95DE746,Sepahat,Bandar Laksamana,Bengkalis,0.207,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1273,10,MPR-CF6AFC32D5,Sepahat,Bandar Laksamana,Bengkalis,0.19,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1274,11,MPR-F743DA5177,Sepahat,Bandar Laksamana,Bengkalis,0.18,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1275,12,MPR-3CE9C551CE,Sepahat,Bandar Laksamana,Bengkalis,0.175,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1276,13,MPR-8203B60C59,Sepahat,Bandar Laksamana,Bengkalis,0.174,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1277,14,MPR-394BDF05A1,Sepahat,Bandar Laksamana,Bengkalis,0.17,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1278,15,MPR-737B4A5FF4,Sepahat,Bandar Laksamana,Bengkalis,0.17,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1279,16,MPR-F196AE2CCA,Sepahat,Bandar Laksamana,Bengkalis,0.164,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1280,17,MPR-1A5925886C,Sepahat,Bandar Laksamana,Bengkalis,0.16,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1281,18,MPR-21CBCAA36B,Sepahat,Bandar Laksamana,Bengkalis,0.16,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1282,19,MPR-82E71B3E50,Sepahat,Bandar Laksamana,Bengkalis,0.16,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1283,20,MPR-27B19B6024,Sepahat,Bandar Laksamana,Bengkalis,0.15,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1284,21,MPR-79F5AB46B5,Sepahat,Bandar Laksamana,Bengkalis,0.15,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1285,22,MPR-D386290575,Sepahat,Bandar Laksamana,Bengkalis,0.15,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1286,23,MPR-0B610083DE,Sepahat,Bandar Laksamana,Bengkalis,0.14,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1287,24,MPR-3D39A3FC03,Sepahat,Bandar Laksamana,Bengkalis,0.14,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1288,25,MPR-6A8501CF4E,Sepahat,Bandar Laksamana,Bengkalis,0.14,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1289,26,MPR-7311CFCCFC,Sepahat,Bandar Laksamana,Bengkalis,0.14,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1290,27,MPR-9427F926D8,Sepahat,Bandar Laksamana,Bengkalis,0.14,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1291,28,MPR-A4A1622205,Sepahat,Bandar Laksamana,Bengkalis,0.14,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1292,29,MPR-F9881B797A,Sepahat,Bandar Laksamana,Bengkalis,0.14,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1293,30,MPR-798E16E9FD,Sepahat,Bandar Laksamana,Bengkalis,0.138,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1294,31,MPR-98F7A8B318,Sepahat,Bandar Laksamana,Bengkalis,0.12,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1295,32,MPR-EF50F70208,Sepahat,Bandar Laksamana,Bengkalis,0.12,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1296,33,MPR-306C32EF3A,Sepahat,Bandar Laksamana,Bengkalis,0.119,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1297,34,MPR-242B1439AF,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1298,35,MPR-300F6785B5,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1299,36,MPR-67CDB3F967,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1300,37,MPR-A7E68B164E,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1301,38,MPR-B0AED9F802,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1302,39,MPR-E7483EC936,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1303,40,MPR-F6359772D7,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1304,41,MPR-FDF0C642B6,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1305,42,MPR-832B2D0AB0,Sepahat,Bandar Laksamana,Bengkalis,0.106,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1306,43,MPR-0F56C58DA1,Sepahat,Bandar Laksamana,Bengkalis,0.1,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1307,44,MPR-8E133D6FFD,Sepahat,Bandar Laksamana,Bengkalis,0.1,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1308,45,MPR-A065A11ECB,Sepahat,Bandar Laksamana,Bengkalis,0.1,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1309,46,MPR-B4BB47D1B7,Sepahat,Bandar Laksamana,Bengkalis,0.096,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1310,47,MPR-C0472AAA70,Sepahat,Bandar Laksamana,Bengkalis,0.094,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1311,48,MPR-CE35E164A6,Sepahat,Bandar Laksamana,Bengkalis,0.09,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1312,49,MPR-5CCE64640F,Sepahat,Bandar Laksamana,Bengkalis,0.089,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1313,50,MPR-84A8EC5D96,Sepahat,Bandar Laksamana,Bengkalis,0.085,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1314,51,MPR-4246227A5A,Sepahat,Bandar Laksamana,Bengkalis,0.08,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1315,52,MPR-A86A2D0840,Sepahat,Bandar Laksamana,Bengkalis,0.08,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1316,53,MPR-B7FD2E437F,Sepahat,Bandar Laksamana,Bengkalis,0.08,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1317,54,MPR-EF6C4EE9D5,Sepahat,Bandar Laksamana,Bengkalis,0.08,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1318,55,MPR-396DC1EFA2,Sepahat,Bandar Laksamana,Bengkalis,0.071,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1319,56,MPR-D38A85A420,Sepahat,Bandar Laksamana,Bengkalis,0.071,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1320,57,MPR-F183884153,Sepahat,Bandar Laksamana,Bengkalis,0.06,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1321,58,MPR-C952DB49D9,Sepahat,Bandar Laksamana,Bengkalis,0.05,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1322,59,MPR-E021D3CD1B,Sepahat,Bandar Laksamana,Bengkalis,0.05,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1323,11,MPR-504D918CD4,Kelurahan Rimba Sekampung,Bengkalis,Bengkalis,1.893,P2,Regenerasi alami terbantu,63.8,45,82,26,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1324,60,MPR-DE0C8EE1F1,Sepahat,Bandar Laksamana,Bengkalis,1.51,P2,Regenerasi alami terbantu,63.8,58,83,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1325,61,MPR-4DDBC07B12,Sepahat,Bandar Laksamana,Bengkalis,1.31,P2,Regenerasi alami terbantu,63.8,58,83,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1326,62,MPR-6B1E8FEDF4,Sepahat,Bandar Laksamana,Bengkalis,1.269,P2,Regenerasi alami terbantu,63.8,58,83,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1327,63,MPR-461548EFF1,Sepahat,Bandar Laksamana,Bengkalis,0.869,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1328,64,MPR-71E3944712,Sepahat,Bandar Laksamana,Bengkalis,0.86,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1329,65,MPR-87645D5796,Sepahat,Bandar Laksamana,Bengkalis,0.79,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1330,66,MPR-0218DDB856,Sepahat,Bandar Laksamana,Bengkalis,0.703,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1331,67,MPR-D5E312CA80,Sepahat,Bandar Laksamana,Bengkalis,0.7,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1332,68,MPR-304E251175,Sepahat,Bandar Laksamana,Bengkalis,0.6,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1333,69,MPR-4E2EDD5CD4,Sepahat,Bandar Laksamana,Bengkalis,0.54,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1334,70,MPR-389F2AB832,Sepahat,Bandar Laksamana,Bengkalis,0.51,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1335,71,MPR-5FE9FA242B,Sepahat,Bandar Laksamana,Bengkalis,0.47,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1336,72,MPR-0D192FF148,Sepahat,Bandar Laksamana,Bengkalis,0.42,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1337,73,MPR-A44A1D5850,Sepahat,Bandar Laksamana,Bengkalis,0.35,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1338,74,MPR-BAB0CD120A,Sepahat,Bandar Laksamana,Bengkalis,0.34,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1339,75,MPR-879B7F2EEF,Sepahat,Bandar Laksamana,Bengkalis,0.33,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1340,76,MPR-091A21AFE6,Sepahat,Bandar Laksamana,Bengkalis,0.32,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1341,77,MPR-ABEBD7D1E0,Sepahat,Bandar Laksamana,Bengkalis,0.32,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1342,78,MPR-4FD04219F1,Sepahat,Bandar Laksamana,Bengkalis,0.31,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1343,79,MPR-B1B1E1BFFD,Sepahat,Bandar Laksamana,Bengkalis,0.3,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1344,80,MPR-4BE3F8702D,Sepahat,Bandar Laksamana,Bengkalis,0.29,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1345,81,MPR-0291B502CB,Sepahat,Bandar Laksamana,Bengkalis,0.28,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1346,82,MPR-B71D507CF7,Sepahat,Bandar Laksamana,Bengkalis,0.273,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1347,83,MPR-4191C85CE2,Sepahat,Bandar Laksamana,Bengkalis,0.26,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1348,84,MPR-E62F81DEDE,Sepahat,Bandar Laksamana,Bengkalis,2.12,P2,Regenerasi alami terbantu,63.6,59,82,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1349,6,MPR-E51C07AE23,Sei Alam,Bengkalis,Bengkalis,0.41,P2,Regenerasi alami terbantu,63.6,44,83,26,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1350,1,MPR-56A9135940,Bantan Sari,Bantan,Bengkalis,0.25,P2,Regenerasi alami terbantu,63.6,42,85,25,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
1351,1,MPR-0F34940577,Suka Damai,Rupat Utara,Bengkalis,0.167,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1352,2,MPR-B2D2F398B2,Suka Damai,Rupat Utara,Bengkalis,0.162,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1353,3,MPR-24AB02ED21,Suka Damai,Rupat Utara,Bengkalis,0.16,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1354,4,MPR-6FECD07FD6,Suka Damai,Rupat Utara,Bengkalis,0.16,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1355,5,MPR-A3C4B8D9DA,Suka Damai,Rupat Utara,Bengkalis,0.15,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1356,6,MPR-A5EA4A10F3,Suka Damai,Rupat Utara,Bengkalis,0.148,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1357,7,MPR-036C1BB301,Suka Damai,Rupat Utara,Bengkalis,0.14,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1358,8,MPR-913AF1CE3D,Suka Damai,Rupat Utara,Bengkalis,0.14,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1359,9,MPR-BFDE53577A,Suka Damai,Rupat Utara,Bengkalis,0.14,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1360,10,MPR-C15A8876AA,Suka Damai,Rupat Utara,Bengkalis,0.14,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1361,11,MPR-C7166AF58E,Suka Damai,Rupat Utara,Bengkalis,0.14,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1362,12,MPR-D305565C25,Suka Damai,Rupat Utara,Bengkalis,0.14,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1363,13,MPR-01F9F5682A,Suka Damai,Rupat Utara,Bengkalis,0.13,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1364,14,MPR-2BDF661F35,Suka Damai,Rupat Utara,Bengkalis,0.13,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1365,15,MPR-8B888B3546,Suka Damai,Rupat Utara,Bengkalis,0.13,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1366,16,MPR-9CD2991A8C,Suka Damai,Rupat Utara,Bengkalis,0.13,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1367,17,MPR-07D8EF4CCC,Suka Damai,Rupat Utara,Bengkalis,0.12,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1368,18,MPR-794E0CC82B,Suka Damai,Rupat Utara,Bengkalis,0.12,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1369,19,MPR-8A1BCE8C1D,Suka Damai,Rupat Utara,Bengkalis,0.12,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1370,20,MPR-CBFB066C27,Suka Damai,Rupat Utara,Bengkalis,0.12,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1371,21,MPR-CD64A91AAF,Suka Damai,Rupat Utara,Bengkalis,0.115,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1372,22,MPR-1C2719F575,Suka Damai,Rupat Utara,Bengkalis,0.113,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1373,23,MPR-115CFC0C90,Suka Damai,Rupat Utara,Bengkalis,0.11,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1374,24,MPR-1CE56F0F6B,Suka Damai,Rupat Utara,Bengkalis,0.11,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1375,25,MPR-58DE4AA4C2,Suka Damai,Rupat Utara,Bengkalis,0.11,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1376,26,MPR-D212BDC417,Suka Damai,Rupat Utara,Bengkalis,0.11,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1377,27,MPR-E343F3CBAF,Suka Damai,Rupat Utara,Bengkalis,0.11,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1378,28,MPR-0028DE23D0,Suka Damai,Rupat Utara,Bengkalis,0.1,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1379,29,MPR-0A005F05E7,Suka Damai,Rupat Utara,Bengkalis,0.1,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1380,30,MPR-150B8039E7,Suka Damai,Rupat Utara,Bengkalis,0.1,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1381,31,MPR-262CB13AD4,Suka Damai,Rupat Utara,Bengkalis,0.1,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1382,32,MPR-7650296AEB,Suka Damai,Rupat Utara,Bengkalis,0.1,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
1383,33,MPR-83161BD7F0,Suka Damai,Rupat Utara,Bengkalis,0.1,P4,Perlindungan pantai dahulu,63.6,65,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
