overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
221,6,MPR-BED02BD238,Sokoi,Kuala Kampar,Pelalawan,0.33,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
222,7,MPR-CBDA774346,Sokoi,Kuala Kampar,Pelalawan,0.33,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
223,8,MPR-048FF78341,Sokoi,Kuala Kampar,Pelalawan,0.32,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
224,9,MPR-DC596DB68E,Sokoi,Kuala Kampar,Pelalawan,0.32,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
225,10,MPR-575F3635EC,Sokoi,Kuala Kampar,Pelalawan,0.31,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
226,11,MPR-D46A3D3919,Sokoi,Kuala Kampar,Pelalawan,0.29,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
227,12,MPR-EFC5AAB2F7,Sokoi,Kuala Kampar,Pelalawan,0.29,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
228,13,MPR-D01EC6271A,Sokoi,Kuala Kampar,Pelalawan,0.28,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
229,14,MPR-712CD0F182,Sokoi,Kuala Kampar,Pelalawan,0.271,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
230,15,MPR-A6B7D6C8CA,Sokoi,Kuala Kampar,Pelalawan,0.266,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
231,16,MPR-48A9B09FB0,Sokoi,Kuala Kampar,Pelalawan,0.26,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
232,17,MPR-DAC08BB43B,Sokoi,Kuala Kampar,Pelalawan,0.25,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
233,18,MPR-E604D4817E,Sokoi,Kuala Kampar,Pelalawan,0.25,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
234,19,MPR-FBE172743C,Sokoi,Kuala Kampar,Pelalawan,0.24,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
235,20,MPR-5B40F086A0,Sokoi,Kuala Kampar,Pelalawan,0.23,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
236,21,MPR-7A14E0DABE,Sokoi,Kuala Kampar,Pelalawan,0.21,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
237,22,MPR-912B3D2959,Sokoi,Kuala Kampar,Pelalawan,0.2,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
238,23,MPR-FE40B695B4,Sokoi,Kuala Kampar,Pelalawan,0.2,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
239,24,MPR-657926B233,Sokoi,Kuala Kampar,Pelalawan,0.18,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
240,25,MPR-AAC0627A35,Sokoi,Kuala Kampar,Pelalawan,0.18,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
241,26,MPR-2CC9C22E58,Sokoi,Kuala Kampar,Pelalawan,0.17,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
242,27,MPR-863E1C4CC3,Sokoi,Kuala Kampar,Pelalawan,0.17,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
243,28,MPR-9CC73EB4CD,Sokoi,Kuala Kampar,Pelalawan,0.162,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
244,29,MPR-69EEA0C840,Sokoi,Kuala Kampar,Pelalawan,0.16,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
245,30,MPR-965047E2C8,Sokoi,Kuala Kampar,Pelalawan,0.16,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
246,31,MPR-03961D8EEB,Sokoi,Kuala Kampar,Pelalawan,0.15,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
247,32,MPR-95CB15ED5F,Sokoi,Kuala Kampar,Pelalawan,0.15,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
248,33,MPR-CB38E940DE,Sokoi,Kuala Kampar,Pelalawan,0.15,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
249,34,MPR-30D2D18241,Sokoi,Kuala Kampar,Pelalawan,0.14,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
250,35,MPR-BC1144FD40,Sokoi,Kuala Kampar,Pelalawan,0.14,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
251,36,MPR-BDA9CEE881,Sokoi,Kuala Kampar,Pelalawan,0.14,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
252,37,MPR-90750237BA,Sokoi,Kuala Kampar,Pelalawan,0.13,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
253,38,MPR-AB09D856CF,Sokoi,Kuala Kampar,Pelalawan,0.13,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
254,39,MPR-8F292ED1DF,Sokoi,Kuala Kampar,Pelalawan,0.12,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
255,40,MPR-BA17DDA286,Sokoi,Kuala Kampar,Pelalawan,0.12,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
256,41,MPR-0DDFDA330F,Sokoi,Kuala Kampar,Pelalawan,0.11,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
257,42,MPR-89A34ECF6C,Sokoi,Kuala Kampar,Pelalawan,0.11,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
258,43,MPR-9C3494441B,Sokoi,Kuala Kampar,Pelalawan,0.11,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
259,44,MPR-E8BB5D6433,Sokoi,Kuala Kampar,Pelalawan,0.11,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
260,45,MPR-1FA2BB12A3,Sokoi,Kuala Kampar,Pelalawan,0.1,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
261,46,MPR-66DBFB6457,Sokoi,Kuala Kampar,Pelalawan,0.1,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
262,47,MPR-7F6EAE85CC,Sokoi,Kuala Kampar,Pelalawan,0.1,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
263,48,MPR-9CC481FFBC,Sokoi,Kuala Kampar,Pelalawan,0.1,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
264,49,MPR-F80F851219,Sokoi,Kuala Kampar,Pelalawan,0.097,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
265,50,MPR-1D9A4BAE18,Sokoi,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
266,51,MPR-39A72206A6,Sokoi,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
267,52,MPR-80193A6D9A,Sokoi,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
268,53,MPR-94F937D557,Sokoi,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
269,54,MPR-B4A85DC63E,Sokoi,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
270,55,MPR-F65DC76C0D,Sokoi,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
271,56,MPR-7AEE142678,Sokoi,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
272,57,MPR-BE0BC8EE58,Sokoi,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
273,58,MPR-DB2832C3D0,Sokoi,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
274,59,MPR-EBE0F706D1,Sokoi,Kuala Kampar,Pelalawan,1.73,P2,Regenerasi alami terbantu,66.0,62,83,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
275,60,MPR-292E994B02,Sokoi,Kuala Kampar,Pelalawan,1.54,P2,Regenerasi alami terbantu,66.0,62,83,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
276,61,MPR-5BBA620CE4,Sokoi,Kuala Kampar,Pelalawan,1.04,P2,Regenerasi alami terbantu,66.0,61,84,54,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
277,62,MPR-61ECA1A396,Sokoi,Kuala Kampar,Pelalawan,1.0,P2,Regenerasi alami terbantu,66.0,61,84,54,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
278,63,MPR-D758F8D733,Sokoi,Kuala Kampar,Pelalawan,0.81,P2,Regenerasi alami terbantu,66.0,61,84,54,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
279,64,MPR-2D4E250FBB,Sokoi,Kuala Kampar,Pelalawan,0.674,P2,Regenerasi alami terbantu,66.0,61,84,54,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
280,65,MPR-27FA1DB336,Sokoi,Kuala Kampar,Pelalawan,0.63,P2,Regenerasi alami terbantu,66.0,61,84,54,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
281,66,MPR-F7BF95A025,Sokoi,Kuala Kampar,Pelalawan,0.6,P2,Regenerasi alami terbantu,66.0,61,84,54,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
282,67,MPR-EBD4465D23,Sokoi,Kuala Kampar,Pelalawan,0.59,P2,Regenerasi alami terbantu,66.0,61,84,54,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
283,68,MPR-20541C59BB,Sokoi,Kuala Kampar,Pelalawan,0.58,P2,Regenerasi alami terbantu,66.0,61,84,54,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
284,69,MPR-5858E21E07,Sokoi,Kuala Kampar,Pelalawan,3.0,P2,Regenerasi alami terbantu,65.8,64,81,57,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
285,70,MPR-4ECDB865CB,Sokoi,Kuala Kampar,Pelalawan,2.955,P2,Regenerasi alami terbantu,65.8,64,81,57,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
286,71,MPR-CB4C292FA6,Sokoi,Kuala Kampar,Pelalawan,2.19,P2,Regenerasi alami terbantu,65.8,63,82,56,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
287,72,MPR-7F4904AD17,Sokoi,Kuala Kampar,Pelalawan,0.41,P2,Regenerasi alami terbantu,65.8,60,84,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
288,73,MPR-C2B416555A,Sokoi,Kuala Kampar,Pelalawan,0.38,P2,Regenerasi alami terbantu,65.8,60,84,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
289,74,MPR-574FDE5F7A,Sokoi,Kuala Kampar,Pelalawan,1.81,P2,Regenerasi alami terbantu,65.6,62,82,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
290,75,MPR-291F25683E,Sokoi,Kuala Kampar,Pelalawan,2.0,P2,Regenerasi alami terbantu,65.4,62,82,56,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
291,76,MPR-BC327088FE,Sokoi,Kuala Kampar,Pelalawan,3.57,P2,Regenerasi alami terbantu,65.2,64,80,58,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
292,77,MPR-CAD2897B2D,Sokoi,Kuala Kampar,Pelalawan,4.44,P1,Penanaman aktif,65.1,65,79,59,sedang,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
293,1,MPR-BB2FAC537E,Sungai Upih,Kuala Kampar,Pelalawan,0.16,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
294,2,MPR-6CADEA80C6,Sungai Upih,Kuala Kampar,Pelalawan,0.15,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
295,3,MPR-AFD3BE0075,Sungai Upih,Kuala Kampar,Pelalawan,0.15,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
296,4,MPR-FE45DD0D34,Sungai Upih,Kuala Kampar,Pelalawan,0.15,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
297,5,MPR-40CDD301F2,Sungai Upih,Kuala Kampar,Pelalawan,0.14,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
298,6,MPR-4DACB447D4,Sungai Upih,Kuala Kampar,Pelalawan,0.14,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
299,7,MPR-6C25E5C31C,Sungai Upih,Kuala Kampar,Pelalawan,0.14,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
300,8,MPR-BD21ECA743,Sungai Upih,Kuala Kampar,Pelalawan,0.14,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
301,9,MPR-862981D5B7,Sungai Upih,Kuala Kampar,Pelalawan,0.13,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
302,10,MPR-E3EFC92790,Sungai Upih,Kuala Kampar,Pelalawan,0.13,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
303,11,MPR-F049197EE0,Sungai Upih,Kuala Kampar,Pelalawan,0.13,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
304,12,MPR-03F85EA8F4,Sungai Upih,Kuala Kampar,Pelalawan,0.12,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
305,13,MPR-094909B076,Sungai Upih,Kuala Kampar,Pelalawan,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
306,14,MPR-20F306500C,Sungai Upih,Kuala Kampar,Pelalawan,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
307,15,MPR-271A2B68C5,Sungai Upih,Kuala Kampar,Pelalawan,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
308,16,MPR-AB3EF54677,Sungai Upih,Kuala Kampar,Pelalawan,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
309,17,MPR-39DB1D959E,Sungai Upih,Kuala Kampar,Pelalawan,0.1,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
310,18,MPR-5D2958D46E,Sungai Upih,Kuala Kampar,Pelalawan,0.1,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
311,19,MPR-C875DCDCBC,Sungai Upih,Kuala Kampar,Pelalawan,0.1,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
312,20,MPR-E51A0C0325,Sungai Upih,Kuala Kampar,Pelalawan,0.1,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
313,21,MPR-57046731F0,Sungai Upih,Kuala Kampar,Pelalawan,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
314,22,MPR-7D3163F06B,Sungai Upih,Kuala Kampar,Pelalawan,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
315,23,MPR-8C113C318A,Sungai Upih,Kuala Kampar,Pelalawan,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
316,24,MPR-A10A822E20,Sungai Upih,Kuala Kampar,Pelalawan,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
317,25,MPR-B14660B8B4,Sungai Upih,Kuala Kampar,Pelalawan,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
318,26,MPR-1472BC5DD8,Sungai Upih,Kuala Kampar,Pelalawan,0.05,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
319,27,MPR-5E690412B2,Sungai Upih,Kuala Kampar,Pelalawan,0.05,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
320,28,MPR-749D1CC36F,Sungai Upih,Kuala Kampar,Pelalawan,0.05,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
321,29,MPR-C8FD9B676C,Sungai Upih,Kuala Kampar,Pelalawan,0.05,X,Tidak direkomendasikan,62.7,63,85,77,tinggi,Area terlalu kecil dan terisolasi untuk diprioritaskan.,mangrove-priority-2016-2025-v0.1
322,30,MPR-38F6A6F0B5,Sungai Upih,Kuala Kampar,Pelalawan,0.58,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
323,31,MPR-F6D3E88D46,Sungai Upih,Kuala Kampar,Pelalawan,0.54,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
324,32,MPR-C4E8A8C479,Sungai Upih,Kuala Kampar,Pelalawan,0.53,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
325,33,MPR-C0EC9A0E4C,Sungai Upih,Kuala Kampar,Pelalawan,0.45,P4,Perlindungan pantai dahulu,62.6,64,84,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
326,34,MPR-FEF25F887A,Sungai Upih,Kuala Kampar,Pelalawan,1.31,P4,Perlindungan pantai dahulu,62.5,65,83,79,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
327,35,MPR-8EEA94B208,Sungai Upih,Kuala Kampar,Pelalawan,1.26,P4,Perlindungan pantai dahulu,62.5,65,83,79,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
328,36,MPR-2673E287E9,Sungai Upih,Kuala Kampar,Pelalawan,0.34,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
329,37,MPR-A0B3D68A8B,Sungai Upih,Kuala Kampar,Pelalawan,0.34,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
330,38,MPR-E6AF8C3043,Sungai Upih,Kuala Kampar,Pelalawan,0.33,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
331,39,MPR-65076993E5,Sungai Upih,Kuala Kampar,Pelalawan,0.32,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
332,40,MPR-179AC0337B,Sungai Upih,Kuala Kampar,Pelalawan,0.3,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
333,41,MPR-1E5BEA0396,Sungai Upih,Kuala Kampar,Pelalawan,0.29,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
334,42,MPR-35FDAD8C83,Sungai Upih,Kuala Kampar,Pelalawan,0.29,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
335,43,MPR-19A442F034,Sungai Upih,Kuala Kampar,Pelalawan,0.27,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
336,44,MPR-59A7CAF105,Sungai Upih,Kuala Kampar,Pelalawan,0.27,P4,Perlindungan pantai dahulu,62.5,63,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
